gene_id,ENCFF082ICE,ENCFF197WCT,ENCFF467SQA,ENCFF474PTO,ENCFF620TAH,ENCFF763LKA,ENCFF778BJF
ENSG00000175646,0,0,0,0,0,0,0
ENSG00000221801,0,0,0,0,0,0,0
ENSG00000199668,0,0,0,0,0,0,0
ENSG00000263080,8,1,3,0,4,1,4
ENSG00000280717,0,0,0,0,0,0,0
ENSG00000262703,0,0,0,0,0,0,0
ENSG00000238774,2,2,6,0,2,3,4
ENSG00000188897,10,2,9,4,8,6,4
ENSG00000262636,0,0,0,0,0,0,0
ENSG00000262999,0,1,0,0,0,0,0
ENSG00000189067,24290,3891,8606,7158,10667,6451,9640
ENSG00000184602,1236,605,342,1030,483,1041,433
ENSG00000153066,2055,658,743,1100,882,1169,932
ENSG00000262420,4,0,4,2,1,1,2
ENSG00000122299,4407,1167,1379,2158,1727,2005,1721
ENSG00000274505,0,0,0,0,0,0,0
ENSG00000277369,4,2,1,4,2,1,2
ENSG00000262117,0,2,0,3,0,1,1
ENSG00000171490,9248,2372,3195,4146,3663,4015,3933
ENSG00000263307,0,0,0,0,1,0,1
ENSG00000103342,22890,5466,8110,9794,9282,8396,10979
ENSG00000261560,23,4,7,6,6,4,15
ENSG00000260318,10,1,3,6,4,6,3
ENSG00000261216,0,0,0,0,0,0,0
ENSG00000266163,0,0,0,0,0,0,0
ENSG00000277458,0,0,0,0,0,0,0
ENSG00000234719,2,1,0,2,3,1,1
ENSG00000048462,0,0,0,0,0,0,0
ENSG00000260224,0,0,0,0,0,0,0
ENSG00000048471,727,146,303,303,275,315,295
ENSG00000260488,0,0,0,0,0,0,0
ENSG00000241641,0,0,1,0,0,0,1
ENSG00000175604,0,0,0,0,0,0,0
ENSG00000261293,0,0,0,0,0,0,0
ENSG00000238685,0,0,0,0,0,0,0
ENSG00000261394,0,0,0,0,0,0,0
ENSG00000260723,0,0,0,0,0,0,0
ENSG00000278979,0,0,0,0,0,1,1
ENSG00000260601,1,0,1,0,0,0,0
ENSG00000259876,0,0,0,0,0,0,0
ENSG00000259899,0,0,0,0,0,0,0
ENSG00000274834,0,0,0,0,0,0,0
ENSG00000103381,3101,1104,1394,1879,1509,1895,1398
ENSG00000264733,0,0,0,0,0,0,0
ENSG00000260378,0,0,0,0,0,0,0
ENSG00000261158,0,0,0,0,0,0,0
ENSG00000199474,0,0,0,0,0,0,0
ENSG00000241932,6,0,3,1,3,1,8
ENSG00000237515,0,0,0,0,0,0,0
ENSG00000263984,0,0,0,0,0,0,0
ENSG00000262116,0,0,0,0,0,0,0
ENSG00000262801,0,0,0,0,0,0,0
ENSG00000262011,0,0,0,0,0,0,0
ENSG00000262235,0,0,0,0,0,0,0
ENSG00000262267,0,0,0,0,0,0,0
ENSG00000175595,3433,649,1035,1333,1261,1181,1135
ENSG00000242307,1,1,2,2,0,1,3
ENSG00000262732,0,0,0,0,0,0,0
ENSG00000263234,0,0,0,0,0,0,0
ENSG00000262097,0,0,0,0,0,0,0
ENSG00000261856,0,0,0,0,0,0,0
ENSG00000186260,6051,1525,2261,3017,2181,2590,1969
ENSG00000276564,60,12,18,30,7,15,19
ENSG00000262529,0,0,0,0,0,0,0
ENSG00000262470,3,0,2,5,2,4,4
ENSG00000201075,0,0,0,0,0,0,0
ENSG00000262454,220,56,54,83,66,78,71
ENSG00000207639,4,6,4,3,2,2,4
ENSG00000199130,4,1,2,0,2,0,3
ENSG00000260009,1,0,0,0,0,0,0
ENSG00000263257,3,2,4,7,4,5,3
ENSG00000140694,4963,1410,1782,2374,1967,2288,1871
ENSG00000242430,0,0,0,0,0,0,0
ENSG00000103429,7266,2610,2357,4462,2718,4470,3156
ENSG00000238964,0,0,2,0,0,1,0
ENSG00000069764,5,4,3,4,0,7,6
ENSG00000261523,0,0,0,0,0,0,0
ENSG00000224712,0,0,0,0,0,0,0
ENSG00000254609,0,0,0,0,0,0,0
ENSG00000261695,0,0,0,0,0,0,0
ENSG00000254852,0,0,0,0,0,0,0
ENSG00000183426,127,37,58,53,43,44,60
ENSG00000255037,0,0,0,0,0,0,0
ENSG00000255277,6,1,5,3,1,3,3
ENSG00000103512,2174,662,947,1034,976,1023,1031
ENSG00000270734,0,0,0,0,0,0,0
ENSG00000257264,6,5,2,0,1,6,0
ENSG00000274301,0,0,0,0,0,0,0
ENSG00000263918,0,0,0,0,0,0,0
ENSG00000258354,0,0,0,1,0,2,0
ENSG00000265537,0,0,0,0,0,0,0
ENSG00000183458,18,8,13,10,16,22,12
ENSG00000207425,0,0,0,1,0,1,1
ENSG00000275259,0,0,0,0,0,0,0
ENSG00000278265,0,0,0,0,0,0,0
ENSG00000273804,0,0,0,0,0,0,0
ENSG00000179889,11293,2998,3479,5355,4040,5021,4054
ENSG00000261819,3,0,4,3,0,1,5
ENSG00000238728,3,0,0,0,0,5,0
ENSG00000275910,4,0,1,0,0,0,4
ENSG00000260872,14,9,17,10,5,17,4
ENSG00000157045,1018,374,455,461,556,590,668
ENSG00000085721,6647,1525,2042,2768,2232,2269,2026
ENSG00000260735,4,0,1,1,0,0,2
ENSG00000188599,109,21,37,36,44,44,48
ENSG00000270580,63,11,10,18,11,22,3
ENSG00000250251,167,33,52,54,47,57,37
ENSG00000277652,0,0,0,0,0,0,0
ENSG00000275105,0,0,0,0,0,0,0
ENSG00000207294,0,0,0,0,0,0,0
ENSG00000264115,0,0,0,0,2,0,0
ENSG00000257391,0,0,0,0,0,0,0
ENSG00000264182,0,0,0,0,0,0,0
ENSG00000277770,0,0,0,0,0,0,0
ENSG00000183793,1,0,1,3,0,3,1
ENSG00000261130,0,0,0,0,0,0,0
ENSG00000156968,1274,703,406,995,507,1000,601
ENSG00000166780,957,366,465,516,608,845,747
ENSG00000166783,4890,912,1888,1667,1858,1411,1625
ENSG00000257769,0,0,1,0,0,1,0
ENSG00000275184,0,0,0,0,0,0,0
ENSG00000072864,1132,254,502,471,591,582,633
ENSG00000272213,0,0,0,0,0,0,0
ENSG00000262380,1,0,0,0,0,0,0
ENSG00000280206,113,49,58,65,59,86,64
ENSG00000133392,11,2,7,0,4,3,6
ENSG00000279866,7,0,1,1,1,1,0
ENSG00000263335,24,3,22,4,12,17,8
ENSG00000263065,0,0,0,0,0,0,0
ENSG00000280074,0,0,0,0,0,0,0
ENSG00000280429,0,0,0,0,0,0,0
ENSG00000133393,5227,1088,1879,1898,2322,1663,2190
ENSG00000206778,1,0,0,0,1,0,0
ENSG00000262171,0,0,0,0,0,0,0
ENSG00000215003,1,0,3,1,1,0,1
ENSG00000103222,20696,3693,8755,6788,8615,6248,8097
ENSG00000241067,0,0,0,0,0,0,0
ENSG00000091262,109,22,67,38,65,43,57
ENSG00000262332,0,0,0,0,0,0,0
ENSG00000103226,181,37,65,72,79,77,72
ENSG00000263029,0,0,0,0,0,0,0
ENSG00000262848,0,0,0,0,0,0,0
ENSG00000263198,0,0,0,0,0,0,0
ENSG00000257381,0,0,0,0,0,0,0
ENSG00000264722,0,0,0,0,0,0,0
ENSG00000257366,0,0,0,0,0,0,0
ENSG00000265373,0,0,0,0,0,0,0
ENSG00000244257,0,0,1,1,0,0,0
ENSG00000206706,0,0,0,0,0,0,0
ENSG00000183889,6,0,3,3,1,2,2
ENSG00000278221,0,0,0,0,0,0,0
ENSG00000277698,0,0,0,0,0,0,0
ENSG00000277920,0,0,0,0,0,0,0
ENSG00000227827,225,38,111,83,102,90,82
ENSG00000276311,0,0,0,0,0,0,0
ENSG00000277330,0,0,0,0,0,0,0
ENSG00000214967,0,0,0,0,0,0,0
ENSG00000261181,0,0,0,0,0,0,0
ENSG00000261362,0,0,0,0,0,0,0
ENSG00000260126,0,0,0,0,0,0,1
ENSG00000280488,0,0,0,0,0,0,0
ENSG00000279729,0,0,0,0,0,0,0
ENSG00000261748,0,0,0,0,0,0,0
ENSG00000279490,0,1,0,0,0,0,0
ENSG00000260675,0,0,0,0,0,0,2
ENSG00000260405,0,0,0,0,0,0,0
ENSG00000103489,336,66,96,103,95,70,83
ENSG00000261448,50,6,12,9,26,10,31
ENSG00000279410,1,0,0,0,0,0,0
ENSG00000279415,4,1,2,3,0,0,3
ENSG00000279620,1,0,0,0,0,0,0
ENSG00000275927,1,0,0,0,0,0,0
ENSG00000260945,0,0,0,0,0,0,0
ENSG00000261555,0,0,0,0,0,0,0
ENSG00000228071,9,2,6,9,5,6,6
ENSG00000259929,0,0,0,0,0,0,0
ENSG00000280283,0,2,0,0,0,0,0
ENSG00000260242,0,0,0,0,0,0,0
ENSG00000260933,0,0,0,0,0,0,0
ENSG00000278994,0,0,0,0,0,0,0
ENSG00000281558,0,0,0,0,0,0,0
ENSG00000276484,0,0,0,0,0,0,0
ENSG00000214940,0,0,0,0,0,1,0
ENSG00000205746,34,8,11,8,14,12,8
ENSG00000275085,0,0,0,0,0,0,0
ENSG00000273613,0,0,0,0,0,0,0
ENSG00000277647,0,0,0,0,0,0,0
ENSG00000233024,1,0,0,0,0,0,1
ENSG00000254681,10,3,4,3,5,4,4
ENSG00000275391,0,0,0,0,0,0,0
ENSG00000278675,0,0,0,0,0,0,0
ENSG00000206927,0,0,0,0,0,0,0
ENSG00000257563,0,0,0,0,0,0,0
ENSG00000266291,0,0,0,0,0,0,0
ENSG00000265776,0,0,0,0,0,0,0
ENSG00000257527,2,0,1,3,0,0,1
ENSG00000266454,1,0,0,0,0,0,0
ENSG00000185164,679,212,483,332,374,454,549
ENSG00000274025,0,0,0,0,0,0,0
ENSG00000277014,0,0,0,0,0,0,0
ENSG00000262974,0,0,0,0,0,0,0
ENSG00000260550,0,0,0,0,0,0,0
ENSG00000256340,6,1,1,5,5,1,2
ENSG00000281585,0,0,0,0,0,0,0
ENSG00000134419,13688,3542,6206,6497,8164,7792,7346
ENSG00000260342,2,0,2,1,3,1,1
ENSG00000170540,46767,9302,12523,18085,15006,13894,13809
ENSG00000260017,0,0,0,0,0,0,0
ENSG00000157106,20811,3321,6396,6256,4329,4235,4736
ENSG00000260352,0,3,5,4,0,3,2
ENSG00000265515,0,0,0,0,0,0,0
ENSG00000170537,2445,377,786,668,903,639,981
ENSG00000207167,0,0,0,0,1,0,0
ENSG00000261465,4,3,4,1,3,2,3
ENSG00000261357,6,1,1,5,2,0,7
ENSG00000167186,1090,281,398,500,436,422,412
ENSG00000260430,22,3,5,7,8,6,8
ENSG00000278389,1,0,2,1,0,0,1
ENSG00000205730,3847,1128,1609,2015,1722,1992,1530
ENSG00000261427,0,0,0,0,0,0,0
ENSG00000261759,0,0,0,0,0,0,0
ENSG00000103528,980,219,404,386,498,433,429
ENSG00000261210,0,0,2,0,1,0,0
ENSG00000188477,13,6,8,5,4,2,11
ENSG00000259871,3,0,5,0,0,1,1
ENSG00000259925,5,1,2,2,3,1,1
ENSG00000280265,0,0,0,0,0,0,0
ENSG00000103534,1674,268,591,533,610,371,758
ENSG00000260681,0,2,0,0,1,0,1
ENSG00000260592,0,0,0,0,0,0,0
ENSG00000222750,0,0,0,0,0,0,0
ENSG00000006007,6043,1633,2827,2566,3419,2948,3516
ENSG00000260934,2,0,0,0,0,0,1
ENSG00000279747,7,0,4,5,1,1,2
ENSG00000103540,3194,461,1042,933,1119,818,1020
ENSG00000103544,3838,946,1606,1697,1787,1780,1775
ENSG00000276571,22,6,4,4,6,4,10
ENSG00000103550,3366,782,1379,1333,1464,1233,1395
ENSG00000261312,0,0,0,0,0,0,0
ENSG00000174628,701,156,242,270,294,232,352
ENSG00000261195,0,0,0,0,0,0,0
ENSG00000261939,0,0,0,0,0,0,0
ENSG00000167191,1852,615,672,1032,752,977,1010
ENSG00000265524,0,0,0,0,0,0,0
ENSG00000180269,0,0,0,0,0,0,0
ENSG00000277211,0,0,0,0,0,0,0
ENSG00000263253,0,0,0,0,0,0,0
ENSG00000227624,0,0,0,0,0,0,0
ENSG00000169347,0,0,0,0,0,0,0
ENSG00000169344,0,0,0,0,0,0,0
ENSG00000169340,1,0,0,0,0,0,0
ENSG00000263237,0,0,0,0,0,0,0
ENSG00000183549,0,0,1,0,0,1,0
ENSG00000262995,0,0,1,1,2,0,1
ENSG00000183747,1,0,0,0,0,0,0
ENSG00000280306,0,0,0,0,0,0,0
ENSG00000066813,0,0,0,0,0,0,0
ENSG00000260201,0,0,0,0,0,0,0
ENSG00000260762,0,0,0,0,0,0,0
ENSG00000005187,325,61,149,118,187,99,120
ENSG00000275315,0,0,0,0,0,0,0
ENSG00000274730,0,0,0,0,0,0,0
ENSG00000166743,0,0,0,0,0,0,0
ENSG00000066654,4255,967,1450,1877,1685,1626,1634
ENSG00000260510,0,0,0,0,0,0,0
ENSG00000196678,1827,413,617,724,658,675,602
ENSG00000200893,0,0,0,0,0,0,0
ENSG00000005189,401,112,178,197,160,187,154
ENSG00000275908,1,0,0,0,0,0,0
ENSG00000188215,1300,804,417,1424,497,1311,585
ENSG00000102897,1564,501,476,834,487,732,611
ENSG00000158486,51,16,21,13,26,15,30
ENSG00000263331,0,2,0,0,0,0,0
ENSG00000011638,472,104,217,188,236,201,283
ENSG00000262983,0,0,0,0,0,0,0
ENSG00000103310,0,0,0,0,0,0,0
ENSG00000175311,70,11,58,22,48,25,33
ENSG00000103316,16,5,10,25,22,26,15
ENSG00000189149,23,10,11,8,12,13,5
ENSG00000257403,0,0,1,0,0,0,0
ENSG00000158482,3,2,3,2,0,0,0
ENSG00000276548,0,0,0,0,0,0,0
ENSG00000169246,12,5,11,9,1,7,5
ENSG00000276555,0,0,1,0,0,0,0
ENSG00000180747,194,48,49,88,52,64,51
ENSG00000265462,2,0,1,0,0,0,0
ENSG00000258186,0,0,0,0,0,0,0
ENSG00000273956,0,0,0,0,0,0,0
ENSG00000257639,0,0,0,0,0,0,0
ENSG00000271609,0,0,0,0,0,0,0
ENSG00000252798,0,0,0,0,0,0,0
ENSG00000197006,6470,1637,2472,3101,3012,2995,2850
ENSG00000261596,13,2,1,4,1,7,2
ENSG00000140749,0,0,0,0,0,0,0
ENSG00000207248,3,0,0,1,0,0,2
ENSG00000207042,4,0,3,0,0,0,0
ENSG00000155719,0,0,2,0,0,1,1
ENSG00000260306,9,2,6,8,3,8,3
ENSG00000248124,378,75,120,172,139,157,112
ENSG00000276721,0,0,0,0,0,0,0
ENSG00000185864,96,27,57,68,37,39,33
ENSG00000275727,0,0,0,0,0,0,0
ENSG00000185710,3,3,2,4,2,2,3
ENSG00000257408,2,0,0,0,1,1,0
ENSG00000274460,14,9,13,14,3,16,7
ENSG00000140740,5460,1497,2107,2671,2415,2624,2431
ENSG00000155714,0,0,1,0,0,0,1
ENSG00000260395,0,1,0,0,1,0,0
ENSG00000275445,0,0,2,0,1,0,1
ENSG00000185716,1163,441,408,743,471,701,485
ENSG00000260277,0,0,0,0,0,0,0
ENSG00000175267,2,1,3,1,1,0,3
ENSG00000183921,1,0,0,1,0,0,0
ENSG00000103319,2728,1216,1287,2126,1239,2244,1098
ENSG00000261113,0,0,0,0,0,0,0
ENSG00000058600,1263,374,573,616,590,654,597
ENSG00000140743,3132,799,1171,1258,1370,1438,1578
ENSG00000260635,0,0,0,0,0,0,0
ENSG00000260790,0,0,0,0,0,0,0
ENSG00000230872,0,0,0,0,0,0,0
ENSG00000257122,139,46,74,74,58,74,60
ENSG00000237296,22,4,11,6,5,7,15
ENSG00000243716,42,13,17,13,10,18,32
ENSG00000276305,0,0,0,0,0,0,0
ENSG00000277041,0,0,0,0,0,0,0
ENSG00000257838,0,0,1,0,0,0,1
ENSG00000260973,1,2,1,0,0,2,0
ENSG00000260905,0,0,0,0,0,0,0
ENSG00000122254,0,0,0,0,0,0,0
ENSG00000261090,0,0,0,0,0,0,0
ENSG00000103404,6033,1958,1962,3616,1961,2892,1950
ENSG00000260566,0,0,0,0,0,0,0
ENSG00000280400,0,0,0,0,0,0,0
ENSG00000166828,6,28,3,57,4,50,1
ENSG00000260741,0,0,0,0,0,0,0
ENSG00000168447,1,14,1,14,0,15,2
ENSG00000168434,925,279,451,453,474,514,523
ENSG00000280039,0,0,0,0,0,0,0
ENSG00000212593,0,0,0,0,0,0,0
ENSG00000259782,2,2,1,0,0,0,2
ENSG00000260136,58,20,21,35,21,30,38
ENSG00000103365,4690,1136,1562,2050,1686,1809,1663
ENSG00000261528,0,0,0,0,0,0,0
ENSG00000103356,2267,503,861,889,865,895,907
ENSG00000260247,0,0,0,0,0,0,0
ENSG00000103353,10859,2316,3397,4101,3689,3902,4025
ENSG00000260751,7,6,5,5,5,11,4
ENSG00000279618,0,0,0,0,0,0,0
ENSG00000004779,4731,1372,1851,2148,2244,2409,2318
ENSG00000083093,1838,441,644,731,800,787,802
ENSG00000261723,0,0,0,0,0,0,0
ENSG00000166847,5628,1394,1959,2464,1999,2260,1902
ENSG00000260482,0,0,0,0,0,0,0
ENSG00000166851,3696,991,1691,1444,1919,1847,2008
ENSG00000261266,0,0,0,0,0,0,0
ENSG00000134398,0,0,0,0,2,0,0
ENSG00000278912,0,0,1,0,0,2,0
ENSG00000261583,0,0,0,0,0,0,0
ENSG00000279756,0,0,0,0,0,0,0
ENSG00000166869,1,0,0,0,1,0,0
ENSG00000166501,13,7,18,14,14,16,7
ENSG00000279276,0,0,0,0,0,0,0
ENSG00000279202,0,0,0,0,0,0,0
ENSG00000274466,0,0,0,0,0,0,0
ENSG00000279554,0,0,0,0,0,0,0
ENSG00000260264,0,0,0,0,0,0,0
ENSG00000006116,0,0,0,0,0,0,0
ENSG00000201541,0,0,0,0,0,0,0
ENSG00000239081,0,0,0,0,0,0,0
ENSG00000264465,0,0,0,0,0,0,0
ENSG00000260072,1,0,0,0,0,0,1
ENSG00000122257,9702,2278,3299,3856,3714,3407,3429
ENSG00000259888,0,0,0,0,0,0,0
ENSG00000224310,0,0,0,0,0,0,0
ENSG00000090905,6339,1773,2404,2996,2619,2998,2328
ENSG00000261669,0,1,0,0,0,0,1
ENSG00000158865,32,3,25,10,40,12,19
ENSG00000140750,3490,688,1400,1447,1493,1318,1552
ENSG00000260714,5,0,1,0,0,1,0
ENSG00000281675,0,0,0,0,0,0,0
ENSG00000262587,3,0,4,0,0,3,2
ENSG00000262155,9,1,6,1,1,2,0
ENSG00000271105,5,0,1,0,0,0,1
ENSG00000263326,0,0,0,0,0,0,0
ENSG00000260448,23,2,11,5,5,14,3
ENSG00000262700,0,0,0,0,0,0,0
ENSG00000275494,2,0,1,0,4,2,4
ENSG00000205629,951,222,348,362,484,398,452
ENSG00000260034,0,0,0,0,0,0,0
ENSG00000266166,0,0,0,0,0,0,0
ENSG00000103375,0,2,1,0,0,0,1
ENSG00000155592,778,236,326,437,336,350,344
ENSG00000259955,0,0,0,0,0,0,0
ENSG00000274925,29,19,26,25,27,31,24
ENSG00000261636,0,0,0,0,0,0,0
ENSG00000260690,1,0,0,1,1,0,0
ENSG00000182601,0,0,0,0,0,0,0
ENSG00000260255,0,0,0,0,0,0,0
ENSG00000265005,0,0,0,0,0,0,0
ENSG00000199929,0,0,0,0,0,0,0
ENSG00000230330,0,0,0,1,0,0,0
ENSG00000237140,1,0,3,0,1,0,0
ENSG00000231876,0,0,0,0,0,0,0
ENSG00000228480,0,0,0,0,0,0,0
ENSG00000281090,0,0,0,0,0,0,0
ENSG00000236481,0,0,0,0,0,0,0
ENSG00000260580,0,0,0,0,0,0,0
ENSG00000264935,0,0,0,0,0,0,0
ENSG00000234186,0,0,0,0,0,0,0
ENSG00000261482,0,0,0,0,0,0,0
ENSG00000261557,109,25,93,97,35,52,115
ENSG00000261045,0,0,0,0,0,0,0
ENSG00000155666,65,20,34,23,26,37,42
ENSG00000259940,21,1,12,6,7,1,8
ENSG00000169189,889,236,410,364,469,442,399
ENSG00000245888,8,4,6,5,9,10,4
ENSG00000274092,0,0,1,0,0,0,0
ENSG00000077238,866,167,344,280,366,325,464
ENSG00000103522,0,0,0,0,1,0,0
ENSG00000259954,4,1,1,1,1,1,0
ENSG00000077235,7502,1725,3140,2883,3134,2988,3377
ENSG00000047578,1541,304,685,606,726,568,686
ENSG00000261736,1,0,1,0,0,0,0
ENSG00000221528,2,0,0,0,0,0,0
ENSG00000261329,0,0,0,0,0,0,0
ENSG00000273553,0,0,0,0,0,0,0
ENSG00000201371,0,0,0,0,0,0,0
ENSG00000169181,0,0,0,0,0,0,0
ENSG00000212382,0,0,0,0,0,0,0
ENSG00000207266,0,0,0,0,0,0,0
ENSG00000169180,6721,1803,2539,2832,2256,2772,2673
ENSG00000260452,1,0,0,0,0,0,0
ENSG00000281854,0,0,0,0,0,0,0
ENSG00000200652,0,0,0,0,0,0,0
ENSG00000200138,0,0,0,0,0,0,0
ENSG00000250982,5,3,4,0,9,9,2
ENSG00000246465,13,1,1,0,2,2,5
ENSG00000188322,52,10,32,8,31,26,34
ENSG00000277191,0,0,0,0,0,0,0
ENSG00000198156,25,6,11,15,10,9,13
ENSG00000271623,0,0,0,0,0,0,0
ENSG00000205609,223,79,161,162,96,105,210
ENSG00000275429,0,0,0,0,0,0,0
ENSG00000261089,0,0,0,0,0,0,0
ENSG00000275654,0,0,0,0,0,0,0
ENSG00000270118,0,0,0,0,0,0,0
ENSG00000233232,0,0,0,0,1,0,0
ENSG00000261832,2,0,0,0,0,0,0
ENSG00000188603,267,82,140,129,161,178,157
ENSG00000184730,0,0,1,0,1,0,1
ENSG00000197272,0,0,0,0,0,0,0
ENSG00000176046,93,31,47,38,32,34,69
ENSG00000271495,0,0,0,0,0,0,0
ENSG00000275441,8,3,4,5,11,3,5
ENSG00000176476,276,89,113,148,138,187,165
ENSG00000197165,4,0,1,3,2,1,2
ENSG00000278665,0,0,0,0,0,0,0
ENSG00000278725,0,0,0,0,0,0,0
ENSG00000196502,63,33,41,27,23,43,40
ENSG00000255524,2,0,1,0,0,1,0
ENSG00000261419,0,0,0,0,0,0,0
ENSG00000184110,53,23,50,39,32,50,68
ENSG00000259982,0,0,0,0,0,0,0
ENSG00000278340,0,0,0,0,0,0,0
ENSG00000270424,0,0,0,0,0,0,0
ENSG00000196993,21,2,4,6,4,5,4
ENSG00000278528,0,0,0,0,0,0,0
ENSG00000251417,11,3,0,6,7,2,6
ENSG00000240634,1,2,1,1,1,2,2
ENSG00000260796,3,1,2,3,0,2,3
ENSG00000275807,9,3,3,1,8,8,5
ENSG00000168488,9136,2125,2972,3624,3115,3048,3023
ENSG00000260570,0,0,0,0,0,0,0
ENSG00000178952,7115,1861,2941,2871,3342,3441,3616
ENSG00000264455,0,0,0,0,0,0,0
ENSG00000178188,478,168,281,276,267,334,287
ENSG00000261766,2,0,2,1,1,0,1
ENSG00000196296,49,11,12,24,25,31,22
ENSG00000260442,17,2,9,4,5,5,7
ENSG00000252461,0,0,0,0,0,0,0
ENSG00000177548,260,71,131,112,139,164,219
ENSG00000177455,1,0,0,0,0,0,0
ENSG00000176953,1367,377,640,638,628,729,654
ENSG00000260853,0,0,0,0,0,0,0
ENSG00000266868,0,0,0,0,0,0,0
ENSG00000260367,5,0,4,3,3,3,4
ENSG00000169682,35,15,25,24,25,45,29
ENSG00000261067,19,11,3,7,7,11,10
ENSG00000281146,0,0,0,0,0,0,0
ENSG00000213658,5,1,5,4,2,8,2
ENSG00000261552,0,0,0,0,0,0,0
ENSG00000196796,1,0,0,0,0,0,0
ENSG00000260908,0,0,0,0,0,0,0
ENSG00000103472,49,12,15,12,13,13,16
ENSG00000260517,0,0,0,0,0,0,0
ENSG00000279106,0,0,0,0,0,0,0
ENSG00000259807,0,0,0,0,0,0,0
ENSG00000273582,0,0,0,0,0,0,0
ENSG00000260953,0,0,0,0,0,0,0
ENSG00000277999,0,0,0,0,0,0,0
ENSG00000198106,0,0,0,0,0,0,0
ENSG00000260413,0,0,0,0,0,0,0
ENSG00000271699,0,0,0,0,0,0,0
ENSG00000278078,0,0,0,0,0,0,0
ENSG00000254206,20,3,11,4,10,8,1
ENSG00000278509,0,0,0,0,0,0,0
ENSG00000254634,30,5,15,11,10,6,7
ENSG00000261740,29,9,13,15,10,16,18
ENSG00000260335,0,0,0,0,0,0,0
ENSG00000183336,0,0,0,0,0,0,0
ENSG00000181625,16,14,18,4,15,12,6
ENSG00000260280,0,0,0,0,1,0,0
ENSG00000213648,0,0,0,0,0,0,0
ENSG00000258150,0,0,0,0,0,0,0
ENSG00000279228,0,0,0,0,0,0,0
ENSG00000257691,0,0,0,0,0,0,0
ENSG00000257506,0,0,0,0,0,0,0
ENSG00000169203,12,3,6,4,7,4,4
ENSG00000276338,0,0,0,0,0,0,0
ENSG00000205534,140,44,75,74,84,80,62
ENSG00000279583,2,0,6,2,2,0,3
ENSG00000266758,0,0,0,0,0,0,0
ENSG00000260727,18,8,9,4,0,10,6
ENSG00000260133,0,0,0,0,0,0,0
ENSG00000260514,0,0,0,0,0,0,0
ENSG00000197471,6,0,1,1,3,0,2
ENSG00000277669,0,0,0,0,0,0,0
ENSG00000103485,32,4,17,16,23,17,13
ENSG00000222375,0,0,0,0,0,0,0
ENSG00000185905,0,0,0,0,0,0,0
ENSG00000260719,0,0,0,0,0,0,0
ENSG00000174992,0,0,0,0,0,0,0
ENSG00000079616,2141,559,960,895,1127,1142,1158
ENSG00000275857,5,3,4,0,7,1,2
ENSG00000103495,4608,1280,1889,2132,2228,2437,2642
ENSG00000259952,0,1,0,2,1,2,1
ENSG00000238045,42,30,44,33,50,70,38
ENSG00000280607,0,0,0,0,0,0,0
ENSG00000167371,7,4,7,2,5,0,3
ENSG00000280893,0,0,0,0,0,0,0
ENSG00000280789,126,26,69,55,71,77,67
ENSG00000281348,0,0,0,0,0,0,0
ENSG00000013364,2758,971,1810,1496,1824,2200,2124
ENSG00000103502,956,243,513,407,593,552,604
ENSG00000278713,0,0,0,0,0,0,0
ENSG00000214725,1,0,0,0,1,1,0
ENSG00000174938,634,143,347,282,349,337,367
ENSG00000174939,101,30,56,43,78,57,59
ENSG00000174943,306,94,134,134,147,135,174
ENSG00000279789,90,22,51,50,38,36,35
ENSG00000260114,198,42,84,93,70,81,84
ENSG00000247735,111,11,45,36,62,42,48
ENSG00000149932,4211,1236,1632,2135,2165,1814,2002
ENSG00000149930,1446,453,714,747,810,894,869
ENSG00000149929,155,56,95,76,101,131,120
ENSG00000169592,1078,321,603,518,626,578,793
ENSG00000149927,146,39,71,48,59,52,62
ENSG00000167194,0,0,0,0,0,0,0
ENSG00000149926,15,3,10,3,7,4,5
ENSG00000149925,25202,7989,14410,11406,16970,16207,16661
ENSG00000274904,0,1,3,0,0,1,1
ENSG00000149923,1735,642,1005,892,1298,1338,1286
ENSG00000149922,6,1,5,0,0,3,3
ENSG00000090238,61,14,42,30,63,44,63
ENSG00000250616,9,4,6,7,1,4,5
ENSG00000102886,36,3,21,11,16,12,17
ENSG00000261367,0,0,0,0,0,0,0
ENSG00000275371,0,0,0,0,0,0,0
ENSG00000102882,736,188,351,321,406,378,484
ENSG00000102879,85,24,16,27,20,18,31
ENSG00000261416,0,0,0,3,0,0,1
ENSG00000169627,0,0,0,0,2,2,0
ENSG00000132207,0,0,0,0,0,0,1
ENSG00000213599,3,3,1,1,1,9,4
ENSG00000261052,0,1,0,0,0,0,0
ENSG00000258130,0,1,0,0,0,0,0
ENSG00000278887,0,0,0,0,0,0,0
ENSG00000261444,0,0,2,0,0,0,1
ENSG00000261203,0,0,0,0,0,0,0
ENSG00000198064,4,0,1,0,3,4,1
ENSG00000278557,0,0,0,0,0,0,0
ENSG00000183604,59,12,26,27,21,38,16
ENSG00000273724,0,0,1,0,0,0,2
ENSG00000169217,1344,352,654,569,715,737,821
ENSG00000260219,16,5,7,9,7,8,13
ENSG00000169221,1350,402,682,606,789,807,816
ENSG00000274653,10,0,2,3,2,6,5
ENSG00000180209,0,0,1,0,0,0,0
ENSG00000180035,543,146,197,229,248,237,250
ENSG00000180096,20,11,11,21,14,13,14
