NAME	REGIONS	BP	output/chip-pipeline-GRCm38_GSE33346/peak_call/mESC_RAD21/mESC_RAD21_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE111264/peak_call/mESC_SMARCA4_rep1/mESC_SMARCA4_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE111264/peak_call/mESC_ARID1A/mESC_ARID1A_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE111264/peak_call/mESC_BRD4_rep1/mESC_BRD4_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE30267/peak_call/mESC_AFF4_rep1/mESC_AFF4_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE30267/peak_call/mESC_CDK9_rep1/mESC_CDK9_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE30267/peak_call/mESC_ELL2_rep1/mESC_ELL2_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE30267/peak_call/mESC_POL2_rep1/mESC_POL2_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_P300/mESC_P300_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_CHD7/mESC_CHD7_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_NIPBL/mESC_NIPBL_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC3/mESC_SMC3_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED1/mESC_MED1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED12/mESC_MED12_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC1/mESC_SMC1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE44286_A/peak_call/mESC_SOX2_rep1/mESC_SOX2_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE44286_A/peak_call/mESC_CDK8_rep1/mESC_CDK8_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE44286_A/peak_call/mESC_NANOG_rep1/mESC_NANOG_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE44286_A/peak_call/mESC_OCT4_rep1/mESC_OCT4_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE44286_A/peak_call/mESC_CDK9_rep1/mESC_CDK9_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE51522/peak_call/mESC_RONIN_rep1/mESC_RONIN_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE51522/peak_call/mESC_MBD3_rep1/mESC_MBD3_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE51522/peak_call/mESC_CBP_rep1/mESC_CBP_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE36561/peak_call/mESC_SMARCA4_rep1/mESC_SMARCA4_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE36561/peak_call/mESC_STAG1/mESC_STAG1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE36561/peak_call/mESC_STAG2/mESC_STAG2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE36561/peak_call/mESC_BRD4_rep1/mESC_BRD4_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE20530/peak_call/mESC_NELFA_rep1/mESC_NELFA_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE20530/peak_call/mESC_POL2SER5_rep1/mESC_POL2SER5_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE21917/peak_call/mESC_POL2SER7_rep1/mESC_POL2SER7_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE116603/peak_call/mESC_RING1B_rep1/mESC_RING1B_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE116603/peak_call/mESC_SUZ12_rep1/mESC_SUZ12_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE99518/peak_call/mESC_YY1_rep1/mESC_YY1_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE94300_A/peak_call/mESC_EZH2/mESC_EZH2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE94300_A/peak_call/mESC_MTF2/mESC_MTF2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE94300_B/peak_call/mESC_JARID2/mESC_JARID2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE30203/peak_call/mESC_CTCF/mESC_CTCF_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE30203/peak_call/mESC_POL2/mESC_POL2_peaks.narrowPeak.bed
output/chip-pipeline-GRCm38_GSE51522/peak_call/mESC_CBP_rep1/mESC_CBP_rep1_peaks.narrowPeak.bed	39709	8855535	0.2988804723621796	0.6052430081966071	0.38314712203995765	0.5113655444584346	0.27016714022682486	0.2952267807919074	0.4631283559301562	0.3588471410290608	0.5695409290480223	0.36367631095918423	0.6592655217456509	0.08391704051839466	0.7861860534119715	0.8694149772502603	0.12009211699270375	0.40898756499296907	0.46722334446061003	0.3167443407498898	0.41188503231375795	0.42666123580597803	0.2004543230727321	0.5047976265931648	1.0	0.3173017567275074	0.26086326869403653	0.33994601368101485	0.645186238433135	0.3195264847422653	0.3422511122893622	0.39565253018712715	0.060529099620325134	0.0728150386869731	0.2544784055283845	0.025733132256963206	0.02110959245834311	0.12226769405233319	0.13646462990665234	0.2610659841874477
output/chip-pipeline-GRCm38_GSE36561/peak_call/mESC_SMARCA4_rep1/mESC_SMARCA4_rep1_peaks.narrowPeak.bed	25658	7130836	0.45871686384577803	0.7644503061460793	0.24936378622235705	0.6418120241762149	0.24394756570233184	0.44945000503043986	0.44564991983621366	0.5954361732398278	0.3718184684415752	0.29339452547511424	0.6785348600376002	0.2066345132113316	0.5494082348806888	0.6019959594446714	0.23800579013444506	0.19132951271691873	0.5012818719032215	0.17490686061151042	0.2956221762196001	0.47651449535991935	0.3317897091707647	0.39668326403648535	0.3173017567275074	1.0	0.4080635556386513	0.45387930678227595	0.7651416114540555	0.5173379140343014	0.5347809636574127	0.6134553241229188	0.1773187433354594	0.22393382722213226	0.2847578865313449	0.12210193937085202	0.10845529794144718	0.2885963301188149	0.28131789877172014	0.45646084672984166
output/chip-pipeline-GRCm38_GSE36561/peak_call/mESC_STAG1/mESC_STAG1_peaks.narrowPeak.bed	105096	23105196	0.6920920022746838	0.5008121417378694	0.21494867141582674	0.29896252436979065	0.19803464963045256	0.3343901087896344	0.3737484790658377	0.26457126497495537	0.33300835673583873	0.2645944442293822	0.7243755499481758	0.9927967548879537	0.5181779379978018	0.5430188125371945	0.9901812735854394	0.16701888154356406	0.3763335547813765	0.1288354324637756	0.1994451679328318	0.46553114957304553	0.33539323936141724	0.44325714566384783	0.26086326869403653	0.4080635556386513	1.0	0.7288493904272733	0.456710788326532	0.303947465889934	0.26880122614713486	0.22404468324182178	0.08048375176692193	0.14167202292309397	0.2788343207799971	0.11965603852248712	0.12221708020951419	0.1671978580427998	0.6945038055266014	0.17289128304644855
output/chip-pipeline-GRCm38_GSE36561/peak_call/mESC_STAG2/mESC_STAG2_peaks.narrowPeak.bed	105440	22147435	0.7008761465980916	0.5435100695361659	0.306352930199727	0.3429120511040909	0.2545962680058902	0.3593915189268751	0.4712489975006353	0.288556161888883	0.45629983861695445	0.3346933892720568	0.7995778736015451	0.9834876367148483	0.6651053186562865	0.7273381113985582	0.9844458947603449	0.26301425841767206	0.4316498411184254	0.20082000086944102	0.27061844843665905	0.5292771899842578	0.35894368736677534	0.5564940522628702	0.33994601368101485	0.45387930678227595	0.7288493904272733	1.0	0.5117955484094965	0.338133097735995	0.30137778101232926	0.25441144464654886	0.06906381799114893	0.12231748581695474	0.3440532577714789	0.095504082868532	0.09633017258151032	0.15457407764654021	0.6689968474219232	0.18878771568727018
output/chip-pipeline-GRCm38_GSE36561/peak_call/mESC_BRD4_rep1/mESC_BRD4_rep1_peaks.narrowPeak.bed	118611	41582866	0.4990877322014954	0.5752824400898296	0.7126999359943629	0.7098113944754565	0.7741212363411198	0.6920146117263288	0.9349154892957618	0.7134517337306303	0.8019494479796055	0.7167595197161618	1.0	0.7596670784234113	0.9928869171542614	0.9953301409198791	0.7825513423092634	0.5817578506260889	0.7796983949135305	0.4692037528618862	0.5729955981905636	0.8412869086743694	0.6318949959321845	0.8622608460817481	0.6451862384331352	0.7651416114540555	0.456710788326532	0.5117955484094965	1.0	0.7713657913218482	0.7579232328616788	0.5858381602631658	0.13528563062867363	0.21169464462592116	0.7182396840766943	0.14268717524571092	0.14097828184127753	0.2386105224766253	0.29532617219243656	0.5057651617246584
output/chip-pipeline-GRCm38_GSE20530/peak_call/mESC_NELFA_rep1/mESC_NELFA_rep1_peaks.narrowPeak.bed	31747	12895819	0.34534830683913664	0.8169084585478966	0.2781493608133089	0.6958755757182024	0.3379295375846554	0.8530009623616106	0.6106538208035779	0.7875111051669987	0.28520511609784466	0.26833704687157	0.8239119684116714	0.13876980227026492	0.6089363033445091	0.5683859721634168	0.16243202000125673	0.1522587866176684	0.4719690412118785	0.11709460688043438	0.24141972668550674	0.45643230071435803	0.524533782191352	0.44990995018653496	0.3195264847422653	0.5173379140343014	0.303947465889934	0.338133097735995	0.7713657913218481	1.0	0.741942638856654	0.8495816615146056	0.10788476500551805	0.1516290353591947	0.5361742276808049	0.09064799747385915	0.08990620579378332	0.2240372528081244	0.22979424726759243	0.6219558030312798
output/chip-pipeline-GRCm38_GSE20530/peak_call/mESC_POL2SER5_rep1/mESC_POL2SER5_rep1_peaks.narrowPeak.bed	38897	14963362	0.31425957110477853	0.727793983847257	0.2905890645844654	0.654553741100035	0.5734842478630783	0.833516611964613	0.7654312944108352	0.7280975086607281	0.3343897102375523	0.2915033333785489	0.9402446900576712	0.11217397333471252	0.7235840784507497	0.6424633440285972	0.13668143599307794	0.16302836419317	0.47513976480309345	0.12666041964609365	0.24818602066504258	0.4932356755255424	0.5469243213264028	0.4781211461269937	0.3422511122893622	0.5347809636574127	0.26880122614713486	0.30137778101232926	0.7579232328616788	0.741942638856654	1.0	0.8449573823393464	0.10530495834927071	0.12065584587064025	0.5528811172277615	0.06522633234121365	0.06291211457683847	0.17434206575790837	0.190261537608262	0.6075839026856725
output/chip-pipeline-GRCm38_GSE21917/peak_call/mESC_POL2SER7_rep1/mESC_POL2SER7_rep1_peaks.narrowPeak.bed	58796	27093207	0.2615680503693447	0.5507980288375137	0.333083641620403	0.5248786157737951	0.7606145738057903	0.9007350583621988	0.831059945078032	0.7705181780867092	0.37422512968660976	0.35490276373758906	0.8910673741317826	0.1346432619489504	0.8131401698702385	0.7132802214640245	0.15773810505141875	0.1922046199448489	0.5614844583455152	0.15359376782517004	0.2880637569068429	0.5691904231041416	0.602190049943978	0.5207400635191054	0.39565253018712715	0.6134553241229188	0.22404468324182178	0.25441144464654886	0.5858381602631658	0.8495816615146056	0.8449573823393464	1.0	0.13198911235262653	0.1579099381001155	0.6270421797339085	0.10790755241280477	0.10701072308078578	0.1767499635022433	0.14615530526169948	0.6481417746082705
output/chip-pipeline-GRCm38_GSE116603/peak_call/mESC_RING1B_rep1/mESC_RING1B_rep1_peaks.narrowPeak.bed	33113	22388218	0.08654337483447175	0.1518120152616798	0.01765075330288198	0.08765670122387685	0.14049328151619253	0.12496856556770422	0.14208816428038354	0.138867417225824	0.11215933211931566	0.054853160355454254	0.054678230348751224	0.03635069003397372	0.02078504884736833	0.013745074982682657	0.037599528471065666	0.008110991883322918	0.07539096738362536	0.012125299270720596	0.027849933680327774	0.06049282462284459	0.20605526891124276	0.08544059466333566	0.060529099620325134	0.17731874333545944	0.08048375176692193	0.06906381799114893	0.13528563062867363	0.10788476500551805	0.10530495834927071	0.13198911235262653	1.0	0.6983585360007741	0.046802213488004826	0.8054348714977695	0.8459694947981652	0.5276667729042701	0.06927142711637566	0.10061439101121751
output/chip-pipeline-GRCm38_GSE116603/peak_call/mESC_SUZ12_rep1/mESC_SUZ12_rep1_peaks.narrowPeak.bed	15975	16030645	0.14250664732464025	0.27191170399448295	0.03457011772888484	0.14778324165723336	0.08380816457077638	0.18617304748824748	0.10940946530876994	0.18993883891031682	0.10961213579369963	0.07032620025436256	0.027776261468124144	0.08397813680668527	0.015320411030969438	0.01883012513451747	0.08787874836534267	0.017209698892576012	0.10103652599867975	0.020946883896663628	0.04431477358218056	0.08374537885030216	0.22275319960076562	0.10248583272305659	0.0728150386869731	0.22393382722213226	0.14167202292309397	0.12231748581695474	0.21169464462592114	0.1516290353591947	0.12065584587064025	0.1579099381001155	0.6983585360007741	1.0	0.0682938531080595	0.8724186977203325	0.903697785456121	0.7733892723020095	0.12723333582764842	0.11168766024045862
output/chip-pipeline-GRCm38_GSE99518/peak_call/mESC_YY1_rep1/mESC_YY1_rep1_peaks.narrowPeak.bed	11768	4008856	0.3103159556860405	0.7061561505406753	0.21896698346314164	0.6942700918885206	0.14205530184094034	0.19248004350844686	0.2742360111305409	0.6099769644686434	0.17101962065171405	0.236790179802004	0.6055092722200975	0.04347243997137384	0.31351554811859383	0.3355488715990987	0.0615496444086126	0.14929915741177163	0.4625490859162212	0.15692927650443053	0.28430744924480617	0.42822595718779616	0.1916483266768117	0.2083312904791431	0.25447840552838447	0.2847578865313449	0.2788343207799971	0.34405325777147894	0.7182396840766943	0.5361742276808049	0.5528811172277615	0.6270421797339085	0.046802213488004826	0.06829385310805951	1.0	0.030591371289508305	0.025447361980623872	0.17338859948374272	0.20976701357017344	0.4994279948037299
output/chip-pipeline-GRCm38_GSE94300_A/peak_call/mESC_EZH2/mESC_EZH2_peaks.narrowPeak.bed	7852	10351897	0.11308711707473018	0.265739641807882	0.01191753347482275	0.11981540997303676	0.029970309503999547	0.0718263538344442	0.04245056220259722	0.18424808909755458	0.004035941105118116	0.029460997765577084	0	0.03851215602775251	-0.7535854272609614	-0.6385383470191779	0.03992144035785296	0.009631462472411837	0.07731702908709216	0.011903314858905747	0.02887546379106107	0.03213510667324319	0.10397258581725717	0.004511311078865378	0.025733132256963206	0.12210193937085202	0.11965603852248712	0.095504082868532	0.14268717524571092	0.09064799747385917	0.06522633234121365	0.10790755241280477	0.8054348714977695	0.8724186977203325	0.030591371289508305	1.0	0.9794544916696716	0.9978003331063398	0.12857384199578517	0.09896099331656935
output/chip-pipeline-GRCm38_GSE94300_A/peak_call/mESC_MTF2/mESC_MTF2_peaks.narrowPeak.bed	7017	8766516	0.11369766022956536	0.27218632333289805	0.007511558312019007	0.12121222508785921	0.02721542539237322	0.05322493564695879	0.038283007648815856	0.18947570302806718	-0.0518734607870635	0.02660931961043929	0	0.027923308661457036	-0.8480204219762639	-0.7288864020363349	0.028046145687313045	0.0061581544312831705	0.07592530065317411	0.008218326834687926	0.026696299616171495	0.028655461830562036	0.09462493777301483	0.0007146974313653812	0.02110959245834311	0.10845529794144718	0.12221708020951419	0.09633017258151032	0.1409782818412775	0.08990620579378332	0.06291211457683847	0.10701072308078578	0.8459694947981652	0.903697785456121	0.02544736198062388	0.9794544916696716	1.0	0.9991875031822804	0.13185831135588724	0.1011628786122294
output/chip-pipeline-GRCm38_GSE94300_B/peak_call/mESC_JARID2/mESC_JARID2_peaks.narrowPeak.bed	25724	21272924	0.16595702204577745	0.3143147755265871	0.09450212910929089	0.1895083398458532	0.12782018244077512	0.25224210287842846	0.29921052516339136	0.26224234445641803	0.1429573886863836	0.12104805552829369	0.6293354964319116	0.17321058585155452	0.24540836199551422	0.224285425189183	0.18321537744958433	0.0774869732647567	0.20365581369180863	0.06657948517158442	0.11367725264108068	0.16901404207128656	0.2599300849739818	0.12892601408134238	0.12226769405233319	0.2885963301188149	0.1671978580427998	0.15457407764654021	0.23861052247662526	0.22403725280812437	0.17434206575790837	0.1767499635022433	0.5276667729042701	0.7733892723020095	0.17338859948374272	0.9978003331063398	0.9991875031822804	1.0	0.16672080451077764	0.1549029549046495
output/chip-pipeline-GRCm38_GSE30203/peak_call/mESC_CTCF/mESC_CTCF_peaks.narrowPeak.bed	74440	30756363	0.6034823963519969	0.3885925625080945	0.10827977199455474	0.2459006963167988	0.103018942100912	0.24404957680980705	0.19566877062931748	0.21536546111995888	0.0952521033028893	0.1622390672833223	0.353486037885539	0.9990472740018718	0.15076032843509513	0.16173472608750392	0.9853424923931724	0.04487966950163615	0.3047306781912075	0.03216470733107933	0.10994429224090238	0.3604461968444947	0.2402162480107508	0.21269866134922982	0.13646462990665234	0.28131789877172014	0.6945038055266014	0.6689968474219232	0.29532617219243656	0.22979424726759243	0.190261537608262	0.14615530526169948	0.06927142711637564	0.1272333358276484	0.20976701357017344	0.12857384199578517	0.13185831135588724	0.16672080451077764	1.0	0.14913164201661497
output/chip-pipeline-GRCm38_GSE30203/peak_call/mESC_POL2/mESC_POL2_peaks.narrowPeak.bed	38633	19851271	0.19590221131657104	0.5181000779831852	0.24921819691142455	0.47628549825768185	0.632092314459651	0.7153632995497555	0.7450501576468912	0.6058460211418998	0.24740891288190273	0.24687652769943297	0.7844089053173571	0.06103852336390323	0.5778535522254603	0.5085968535136044	0.07708118228360365	0.1113603297880613	0.42302758640477484	0.08608466807255757	0.19294750462215557	0.39939330778774534	0.49671990135165217	0.33776449997630986	0.2610659841874477	0.45646084672984166	0.17289128304644855	0.18878771568727018	0.5057651617246584	0.6219558030312798	0.6075839026856725	0.6481417746082705	0.10061439101121751	0.11168766024045862	0.4994279948037299	0.09896099331656935	0.1011628786122294	0.1549029549046495	0.14913164201661497	1.0
